날짜,번호,뉴스 제목
2023.11.03,82,"질병청, 6일 해충방역업체와 빈대 출현 현황 파악"
2023.11.03,83,"정부, '빈대와의 전쟁' 선포...'빈대 확산방지' 정부합동대책본부 운영"
2023.11.03,84,전국 곳곳 빈대주의보…부랴부랴 방역대책
2023.11.03,85,"전국 '빈대 출몰' 공포 확산에…정부, 합동대책본부 가동"
2023.11.03,86,보이지 않던 빈대 전국서 속출…정부 합동대책본부 가동
2023.11.03,87,11월 3일 '뉴스 9' 헤드라인
2023.11.03,88,빈대 출몰에 … 서울시 ‘빈대 제로 프로젝트’ 돌입
2023.11.03,89,서울 '빈대와의 전쟁'…우리 집 빈대 확인·예방 방법은?
2023.11.03,90,[이시각헤드라인] 11월 3일 뉴스투나잇1부
2023.11.03,91,[사설]전국에 번지는 ‘빈대 공포증’… 방역당국 긴장감이 안 보인다
2023.11.04,1,수도권까지 ‘빈대 비상령’… 지자체마다 방역 골머리
2023.11.04,2,내년 올림픽 앞둔 프랑스 파리… “빈대 출몰하자 집까지 팔아”
2023.11.04,3,[르포] “새끼 빈대 30마리 나와 벽지 다 뜯어야”…빈대 기승에 바쁜 방...
2023.11.04,4,‘빈대와의 전쟁’ 선포한 서울시…보건소 신고 땐 즉시 출동
2023.11.04,5,전국 곳곳서 빈대 속출…정부 합동대책본부 가동
2023.11.04,6,빈대 물리면 온찜질...퇴치방법은 진공청소기 '대처법 알아보기'
2023.11.04,7,"""전국 확산 빈대, 토종 아닌 열대산…박멸 쉽지 않아"""
2023.11.04,8,"""빈대가 대체 어디서"" 전국서 공포 확산…토종빈대 아니었다"
2023.11.04,9,전국으로 확산되는 '빈대와의 전쟁'...열대산이라 박멸도 어려워
2023.11.04,10,"서울시, 쪽방촌·고시원 등 '위생취약 시설' 빈대 방제 지원"
2023.11.04,11,"[따져보니] 커지는 '빈대 포비아'…""유럽·동남아 등 각지서 유입"""
2023.11.05,1,[청년발언대] 유럽이 치를 떠는 '빈대'…과연 한국은 안전지대일까?
2023.11.05,2,인구 밀집 서울서 퍼지는 빈대…'피해 커질라' 방제 비상
2023.11.05,3,"서울시, '빈대 제로도시 서울 프로젝트' 추진"
2023.11.05,4,'빈대와의 전쟁'…지하철·영화관 '비상'
2023.11.05,5,빈대 서울 확산…'피해 커질라' 방제 비상
2023.11.05,6,"""설마 우리 집에도?""…서울서 퍼지는 빈대에 방제 '비상'"
2023.11.05,7,"서울서 ‘빈대 출몰’ 신고 잇따라…시, 방제에 ‘비상’"
2023.11.05,8,서울에서도 잇따르는 빈대 신고…‘방제 비상’
2023.11.05,9,인구 밀집 서울서 퍼지는 빈대…'피해 커질라' 방제 비상
2023.11.05,10,[연합뉴스 이 시각 헤드라인] - 10:30
2023.11.05,11,"""빈대, 이미 서울도 퍼졌다""…각지에서 신고 이어져 '비상'"
2023.11.05,12,'설마 우리 집에도?'…서울 각지서 빈대 신고에 '비상'
2023.11.05,13,서울 자치구 곳곳 빈대 신고…'피해 커질라' 방제 비상
2023.11.05,14,서울도 뚫렸다...우리집 빈대 확인법 5가지
2023.11.05,15,"""서울에 빈대 확산""… 버스·지하철서 '긁적긁적' 시작했다"
2023.11.05,16,[과학핫이슈]기후변화가 불러온 '가을 불청객'
2023.11.05,17,'940만 인구' 서울에 퍼지는 빈대…시민 신고 잇따라
2023.11.05,18,서울서 ‘빈대’ 신고 잇따라…자치구 7곳서 17건 접수
2023.11.05,19,서울 곳곳서 ‘빈대’ 신고…방제 비상
2023.11.05,20,서울시 '빈대 제로도시 프로젝트' 추진
2023.11.05,21,"서울도 빈대 '비상', 설마 우리 집도?…빈대 확인하려면"
2023.11.05,22,빈대 ‘여기’서 발견되면 ‘진짜 심각’ 단계[체크리스트]
2023.11.05,23,"[앞으로 뉴스]마약 혐의 지드래곤, 경찰 출석"
2023.11.05,24,[사설] 40년만에 빈대 공포 전국 확산 막아라
2023.11.05,25,"충청권도 '빈대 공포'… ""영화관·지하철 이용 꺼려져"""
2023.11.05,26,"""빈대 서울 출몰 최근일?…몰라도 너무 모르는 소리"""
2023.11.05,27,빈대 공포 확산…서울서 빈대 발견 신고 17건
2023.11.05,28,서울서도 빈대 출몰…방역 문의에 서울시 집중관리 나서
2023.11.05,29,"정부·지자체, 빈대 퇴치 대책 마련은?"
2023.11.05,30,서울시 ‘빈대와의 전쟁’ 선포…위생취약시설 5억 긴급교부
2023.11.05,31,"'빈대와 전쟁' 선포한 서울시…""빈대예방 실천법 준수하세요"""
2023.11.05,32,“혹시 우리집에도?”...서울 습격한 ‘빈대’
2023.11.05,33,[단독] “열차 의자 못 앉겠어요”…‘빈대포비아’ 민원 봇물
2023.11.05,34,"설마 우리집도?…서울시 곳곳 `빈대주의보`, 17건 신고 접수"
2023.11.05,35,"[데일리안 오늘뉴스 종합] '3년 연속 5%대' 치솟는 먹거리 물가, 서울서..."
2023.11.05,36,서울시 “숙박시설 3175곳에 대해 빈대 전수 조사”
2023.11.05,37,"""설마 우리집도?""…서울까지 '빈대 출몰' 공포 확산"
2023.11.05,38,"""물릴까 봐 무서워 죽겠다"" '빈대 공포' 확산…""토종 아닌 열대산, 박도..."
2023.11.05,39,"‘빈대와의 전쟁’…서울시, 3천여 곳 긴급 점검"
2023.11.05,40,[세계를 보다]지구촌이 빈대로 골치…“올림픽이 변수”
2023.11.05,41,빈대의 글로벌한 귀환 [만물상]
2023.11.05,42,전국 ‘빈대주의보’에 부산도 초긴장…빈대 예방 어떻게?
2023.11.05,43,"서울도 '빈대와의 전쟁' 선포...""숙박시설 3175곳 전수 조사"""
2023.11.05,44,빈대에 물린 자국 모기와 비슷...발견시 방제 방법은?
2023.11.05,45,초가삼간 다 태우기 전에 '빈대 확산' 막아야
2023.11.06,1,서울시 “목욕탕-호텔 등 3175곳 빈대 전수조사”
2023.11.06,2,[지지대] 빈대의 귀환
2023.11.06,3,갑자기 왜 가렵지? 우리집 설마?… 빈대 확인하려면
2023.11.06,4,[단독] 서울지하철·KTX ‘빈대 포비아’
2023.11.06,5,[출근길 브리핑-11월 6일] 오늘부터 공매도 전면 금지·가을비에 기온 '...
2023.11.06,6,서울도 '빈대' 비상‥정부 표본조사·합동 대응
2023.11.06,7,[김대호 박사의 오늘의 키워드] 공매도 vs. MSCI·고용 골디락스·트럼프...
2023.11.06,8,설마 우리집도 빈대? 확인 방법은…‘여기’서 보이면 ‘심각’
2023.11.06,9,설마 우리집도?…서울까지 퍼진 빈대출몰 확인하려면?
2023.11.06,10,빈대 출몰 사우나 폐쇄…같은 건물 고시원은 ‘나몰라라’
2023.11.06,11,"고시원에 '빈대' 기승인데도…""관할 구청 관리 권한 없어"""
2023.11.06,12,우리 집에도 빈대가? 이렇게 확인하세요!…서울시 대처법 및 예방 행동...
2023.11.06,13,"서울도 비상, 지하철까지 침투한 '빈대 포비아'"
2023.11.06,14,"[포토타임] '레디 코리아', 실전같은 해양선박사고 대응훈련"
2023.11.06,15,‘빈대와의 전쟁’ 시작하는 서울시 “빈대 제로 도시 만들 것”
2023.11.06,16,침대 속 흡혈귀 '빈대 공포 확산'…예방법은 (전주)
2023.11.06,17,"서울시, '빈대와의 전쟁' 선포…신고 땐 즉시 출동"
2023.11.06,18,전국이 빈대 공포…'여긴' 알아서 하라?
2023.11.06,19,김진태 지사 “소 럼피스킨병 백신접종 100% 완료”
2023.11.06,20,서울도 '빈대' 비상‥정부 표본조사·합동대응
2023.11.06,21,"빈대 먹잇감되고 싶지 않다면, 박멸 '6계명' 확인하세요"
2023.11.06,22,난데없는 '빈대 주의보' … 서울시 방역망 가동
2023.11.06,23,"전국이 ‘빈대’ 공포…사우나는 방역, 고시원은 ‘알아서 하라’?"
2023.11.06,24,빈대와의 전쟁 숙박업계 울고 관련주는 웃고
2023.11.06,25,"사우나도, 대학 기숙사도 빈대주의보 발령"
2023.11.06,26,"충남도, 빈대 합동대책본부 운영…다중이용시설 점검"
2023.11.06,27,'공포의 빈대' 박멸 비밀은?...틀어만 놔도 저절로 유인
2023.11.06,28,사람 잡는 '규조토 빈대 방제' 올바른 퇴치법은?
2023.11.06,29,“빈대 신고해도 현장점검 힘들어”…고시원 왜 방역구멍 됐나?
2023.11.06,30,"'빈대 공포'…매트리스 위생케어 시장, 소비자 주목"
2023.11.06,31,"""혹시 빈대일까요""…""아이가 물렸어요"" 빈대 공포 지속"
2023.11.06,32,"우리집도 빈대 있을까?... ""여기서 발견됐다면 비상!"""
2023.11.06,33,"정부, 전국 단위 '빈대 현황판' 만든다"
2023.11.06,34,"강원도, 한우 럼피스킨병에 이어 빈대 극성에 '적극 대응'나서"
2023.11.06,35,"[단독] “빈대 확산 막자”…경기도, 민간 업체와 ‘합동 방역 체계’ ..."
2023.11.06,36,"정부, 전국 단위 '빈대 현황판' 만든다…""신고·대처 현황 보고하라"""
2023.11.06,37,"[속보] 빈대의 습격…정부, 전국 단위 현황판 만든다"
2023.11.06,38,"정부, 전국 단위 '빈대 현황판' 만든다…출현장소 공개 여부 '미정'"
2023.11.06,39,"'빈대 공포' 확산에…정부, 전국 단위 '빈대 현황판' 만든다"
2023.11.06,40,"정부, 전국 단위 '빈대 현황판' 만들어 활용"
2023.11.06,41,빈대 확산 방지 위해 '전국 현황판' 만든다…공개 여부는 검토 중
2023.11.06,42,"정부, 빈대 확산 방지 위한 전국 단위 '현황판' 만든다"
2023.11.06,43,"전국 빈대 발생 현황판 나온다…""신고건수 크게 증가할 것"""
2023.11.06,44,"질병청, 해충방역업체와 빈대 출현 현황 파악"
2023.11.06,45,빈대 전국 현황판 만든다…신고 꺼리는 분위기 관건
2023.11.06,46,늘어나는 빈대에 촉각…정부 전국 단위 '빈대 현황판' 만든다
2023.11.06,47,"정부, '전국 빈대 현황판' 만든다…출현 장소 공개 여부 미정"
2023.11.06,48,"매트에 잘 숨는 빈대…지하철 · 영화관 ""신경 쓰이네"""
2023.11.06,49,지난 10년보다 많았던 한 달 빈대 신고…'빈대 현황판' 만든다
2023.11.06,50,"강원특별자치도, 빈대(Bed Bug) 박멸 위해 특별조정교부금 1억 긴급 지원..."
2023.11.06,51,때아닌 빈대·폐렴 확산에 떠오르는 제약주
2023.11.06,52,"빈대 출몰 비상..정부, 전국 '빈대 발생 현황판' 만든다"
2023.11.06,53,"행정안전부, 전국 빈대 발생 현황 취합‥공개 여부는 미정"
2023.11.06,54,"정부, 7일부터 전국 빈대 상황판 만든다"
2023.11.06,55,"빈대와의 전쟁 나선 정부, 전국 단위 '빈대 발생 현황판' 만든다"
2023.11.06,56,"‘빈대 포비아’ 이 정도?…정부, 전국 ‘빈대 상황판’ 만든다"
2023.11.06,57,"김진태 도지사, 빈대(Bed Bug) 박멸 위해 특별조정교부금 1억 긴급 지원"
2023.11.06,58,"'빈대 비상'…정부, 전국 빈대 현황판 만들어 확산 방지 총력 대응"
2023.11.06,59,'빈대 습격'에 전국 단위 현황판 만든다
2023.11.06,60,[11/6 데일리안 퇴근길뉴스] 우리 집에도 빈대가? 이렇게 확인하세요!…...
2023.11.06,61,"‘빈대 현황판’까지 만든다···전문가 ""‘빈대’ 발견하면 즉시 이렇..."
2023.11.06,62,"우리 동네도 '빈대 출몰'? 정부, 현황판 만든다"
2023.11.06,63,빈대 물린 부위에 침 바르지 말고…이것 쓰세요
2023.11.06,64,"당국 ""빈대 효능 살충제 있다, 허가 검토 착수""···시민 불안감 확산 ..."
2023.11.06,65,"'빈대 포비아' 확산.. 정부, 발생 현황 보고 받고 관리 나서"
2023.11.06,66,"강원자치도, 빈대 공포 맞서 취약계층·숙박업소·식당 방역 지원"
2023.11.06,67,동성제약·경남제약 때 아닌 '빈대 특수'...퇴치제 판매량 급증
2023.11.06,68,"'빈대 공포' 대응…강원도, 방역 소독 지원 특조금 1억원 편성"
2023.11.06,69,정부 ‘빈대 현황판’ 만든다…현장 대책에 활용
2023.11.06,70,"럼피스킨병 급한 불 껐다 ""이달말 분수령"""
2023.11.06,71,전국 단위 '빈대 현황판' 만든다…서울도 의심심고 17건
2023.11.06,72,[연합뉴스 이 시각 헤드라인] - 18:00
2023.11.06,73,"급기야 ‘빈대 현황판’까지.. “발견하면, 어떻게?”"
2023.11.06,74,"강원도, 빈대 공포 확산…특별조정교부금 1억 긴급 지원"
2023.11.06,75,"정부, 전국 단위 '빈대 현황판' 만든다"
2023.11.06,76,"‘빈대사태’ 놀란 정부, 전국 ‘빈대 현황판’ 작성 나선다"
2023.11.06,77,질병청·해충방역업체·전문가 한 자리…“방역 기술 협조”
2023.11.06,78,"방역당국, 전국 차원 빈대 발생 상황판 만든다"
2023.11.06,79,혹시 우리집에도?…'긁적' 빈대 공포 확산
2023.11.06,80,"경기도, 숙박·목욕업소 5천여곳 '빈대 예방' 특별점검"
2023.11.06,81,"경기도, '빈대 예방'…숙박업소 등 특별점검 추진"
2023.11.06,82,'빈대 문제 부상' 경기도 숙박시설·목욕장 특별점검 예방 대책 추진
2023.11.06,83,"경기도 ""빈대 확산 예방 숙박시설·목욕탕 5262곳 특별점검""...발견시 보..."
2023.11.06,84,"질병청 ""빈대, 감염병 매개 않지만 살충제 내성""…감시 강화"
2023.11.06,85,"‘빈대 막아라’…경기도, 숙박업소 등 특별점검 추진"
2023.11.06,86,"정부-방역업체, 국내 수집 빈대 특성 분석…살충제 효과 감시"
2023.11.06,87,"경기도, 긴급 도-시군 부단체장 회의 열고 빈대 확산 예방하고자 특별점..."
2023.11.06,88,"경기도, 숙박·목욕업소 5262곳 '빈대 예방' 특별점검"
2023.11.06,89,"내성 생긴 빈대 ""새 살충제 긴급승인 검토""…현황판도 만든다"
2023.11.06,90,"빈대 예방을 위해 경기도, 숙박업소 등 특별점검 추진"
2023.11.06,91,‘빈대 현황판’ 만든다…총력 대응 나서
2023.11.06,92,"질병청, ""빈대 방제 상황 모니터링 강화"""
2023.11.06,93,"""이거 빈대 맞죠?"" 빗발치는 신고…'전국 빈대 현황판' 만든다"
2023.11.06,94,"빈대 공포 확산… 시민들 ""지자체 방제 안내 없나"" 우려"
2023.11.06,95,"정부, 전국 단위 '빈대 현황판' 만든다"
2023.11.06,96,전국 빈대 공포…전북 방역 강화 시급
2023.11.06,97,"질병청 ""빈대, 기존 살충제에 저항성…대체 살충제 사용 검토"""
2023.11.06,98,전국 빈대 공포 확산에 울산시 청정지역 사수 총력전
2023.11.06,99,"빈대 현황판 만든다‥""항히스타민 의약품 사용하세요"""
2023.11.06,100,빈대 나와도 손 못 대는 '고시원'…방역 사각지대 어쩌나
2023.11.06,101,"경기도, 빈대 예방 숙박업소 등 특별점검"
2023.11.06,102,[천지일보 사설] 여야 '슈퍼 빈대' 대응책 마련해야
2023.11.06,103,[미리보는 이데일리 신문] 공매도 막자마자 과열된 증시
2023.11.06,104,"질병청 ""국내 출몰 빈대에 살충제 내성…대체 살충제 검토”"
2023.11.06,105,"질병청 ""빈대, 기존 살충제에 저항성…대체 살충제 사용 검토"""
2023.11.06,106,"내성 생긴 빈대…""대체 살충제 사용 검토"""
2023.11.06,107,"경기도, '빈대 확산 방지' 숙박업소 등 5천262곳 특별점검"
2023.11.06,108,"빈대 공포, 살충제에도 저항…질병청 “대체 살충제 검토”"
2023.11.06,109,"외국선 이미 사용중… 질병청, 빈대 대체살충제 도입 검토"
2023.11.06,110,"충남도, '빈대 대책본부' 구성..선제적 대응 나서"
2023.11.06,111,"""기존 살충제에 저항성 빈대 출몰""…질병청, 감시 강화한다"
2023.11.06,112,"질병청 “국내 출몰 빈대, 기존 살충제에 저항성...대체 살충제 검토”"
2023.11.06,113,"행안부, 전국 단위 빈대 확산 현황판 만든다"
2023.11.06,114,"질병청 ""빈대, 기존 살충제에 저항…대체 살충제 사용 검토"""
2023.11.06,115,기존 살충제에도 끄떡없는 '빈대'… 대체 살충제 검토
2023.11.06,116,원액에 담가도 안 죽는다…질병청 “대체 살충제 사용 검토”
2023.11.06,117,"""국내 출몰 빈대, 기존 살충제 안 먹혀…대체 살충제 검토"""
2023.11.06,118,"경기도, ""빈대 확산 예방 숙박시설·목욕탕 5262곳 특별점검"""
2023.11.07,1,[팩트체크] 지구촌은 빈대와의 전쟁 중... 퇴치 방법은?
